ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
OIH,383.13,377.61,1.46,OPTIMAL,95,1.48,0.9,385.25,-0.55,,,,0.018,12.7,64.2,156.0,clean,75.8,CAUTION,-5.7,3,Parabolic,-0.03,2.43,26.86,XLE,commodity,Commodity,78.5
PRE,20.78,18.74,10.88,GOOD,75,1.52,1.24,17.57,18.28,EXIT WATCH,1.59,0.49,0.166,-223.9,89.4,10.0,clean,69.7,CAUTION,-9.1,3,Parabolic,35.11,-1.61,45.11,,equity,Equity,78.5
TERN,45.64,39.81,14.63,GOOD,75,1.52,1.24,42.97,6.22,,,,0.908,218.2,76.8,71.0,clean,84.5,HEALTHY,-5.4,3,Parabolic,7.31,20.17,13.45,,equity,Equity,78.5
AEIS,313.14,304.13,2.96,OPTIMAL,95,1.48,0.9,320.14,-2.18,,,,0.017,27.0,65.5,147.0,clean,74.2,CAUTION,-10.5,3,Parabolic,-5.26,12.17,41.15,XLI,equity,Equity,78.4
SDRL,42.92,42.09,1.96,OPTIMAL,95,1.48,0.9,43.1,-0.42,,,,0.039,22.8,63.5,162.0,clean,76.3,CAUTION,-6.5,3,Parabolic,1.23,4.23,36.21,XLE,commodity,Commodity,78.4
ABBV,228.64,226.95,0.74,OPTIMAL,95,1.48,0.9,230.63,-0.86,,,,0.172,29.8,65.8,144.0,clean,73.5,CAUTION,-3.6,1,Basing,-3.2,2.41,2.47,XLV,equity,Equity,78.3
XLU,46.23,45.58,1.43,OPTIMAL,95,1.48,0.9,47.01,-1.66,,,,0.434,53.5,63.4,164.0,clean,76.2,CAUTION,-3.3,2,Sustained Uptrend,-2.2,6.32,8.22,XLU,equity,Equity,78.3
WELL,205.23,202.48,1.36,OPTIMAL,95,1.48,0.9,207.09,-0.9,,,,0.009,-5.0,62.8,170.0,clean,76.4,CAUTION,-5.2,2,Sustained Uptrend,-0.78,4.05,2.17,XLRE,sector,Sector,78.2
AEP,131.32,127.23,3.21,OPTIMAL,95,1.48,0.9,132.46,-0.87,,,,0.565,83.0,58.7,203.0,clean,80.9,HEALTHY,-2.4,2,Sustained Uptrend,-1.65,8.44,13.47,XLU,equity,Equity,78.1
PARXF,17.95,15.75,13.92,GOOD,60,1.52,-0.9,16.57,8.28,,,,0.797,178.8,88.9,12.0,clean,86.7,HEALTHY,-0.2,3,Parabolic,7.54,15.05,36.69,XLE,commodity,Commodity,78.1
XBI,126.0,125.74,0.2,OPTIMAL,95,1.48,0.9,126.02,-0.02,,,,0.087,17.0,61.3,181.0,clean,77.9,CAUTION,-4.6,2,Sustained Uptrend,-0.33,-0.09,1.89,XLV,equity,Equity,78.1
AROC,35.94,33.24,8.11,OPTIMAL,90,1.5,1.11,36.08,-0.39,,,,0.82,193.7,60.9,185.0,clean,83.9,HEALTHY,-3.6,3,Parabolic,-2.98,11.08,43.8,XLI,equity,Equity,78.0
ET,18.7,18.49,1.11,OPTIMAL,95,1.48,0.9,18.72,-0.16,,,,0.085,16.5,58.8,202.0,clean,80.7,HEALTHY,-3.1,2,Sustained Uptrend,-0.35,3.57,11.28,XLE,commodity,Commodity,78.0
FPLSF,21.3,20.48,4.01,OPTIMAL,95,1.48,0.9,21.67,-1.71,,,,0.386,117.0,58.3,205.0,clean,81.3,HEALTHY,-7.5,3,Parabolic,-4.05,5.65,51.06,XLF,index,Index,78.0
GNR,73.3,72.49,1.12,OPTIMAL,95,1.48,0.9,73.66,-0.49,,,,0.012,6.3,63.8,160.0,clean,74.8,CAUTION,-3.7,3,Parabolic,-0.07,1.93,20.26,XLB,sector,Sector,78.0
ES,73.98,72.11,2.59,OPTIMAL,95,1.48,0.9,74.57,-0.79,,,,0.435,66.6,60.7,187.0,clean,77.7,CAUTION,-3.2,2,Sustained Uptrend,-1.78,9.39,10.91,XLU,equity,Equity,77.8
VPU,199.43,197.23,1.11,OPTIMAL,95,1.48,0.9,202.9,-1.71,,,,0.387,47.0,62.8,170.0,clean,75.4,CAUTION,-3.2,2,Sustained Uptrend,-2.3,5.68,7.43,XLU,equity,Equity,77.8
ERAS,15.37,12.97,18.56,FAIR,55,1.67,1.01,14.86,3.44,,,,0.945,398.7,94.8,4.0,clean,84.2,HEALTHY,-6.3,3,Parabolic,1.67,28.0,360.26,,equity,Equity,77.7
PCG,18.3,17.58,4.05,OPTIMAL,95,1.48,0.9,18.59,-1.59,,,,0.353,80.7,59.4,199.0,clean,78.5,CAUTION,-4.5,2,Sustained Uptrend,-3.1,11.9,22.46,XLU,index,Index,77.6
CTVA,77.92,76.01,2.52,OPTIMAL,95,1.48,0.9,78.25,-0.42,,,,0.456,62.9,58.6,204.0,clean,79.0,CAUTION,-3.7,2,Sustained Uptrend,-0.1,5.84,19.71,XLB,sector,Sector,77.5
DUK,130.24,126.38,3.05,OPTIMAL,95,1.48,0.9,131.04,-0.61,,,,0.782,79.8,53.8,228.0,clean,84.7,HEALTHY,-1.8,2,Sustained Uptrend,-1.24,7.0,13.04,XLU,equity,Equity,77.5
CENX,56.55,51.41,10.0,GOOD,60,1.52,-0.9,53.39,5.92,,,,0.431,115.6,86.4,16.0,clean,87.2,HEALTHY,-0.7,3,Parabolic,5.84,4.03,84.74,XLK,commodity,Commodity,77.4
DVA,153.74,144.58,6.34,OPTIMAL,90,1.5,1.11,153.02,0.47,,,,0.508,73.3,61.6,179.0,clean,81.0,HEALTHY,-3.6,3,Parabolic,-0.68,11.7,31.35,XLP,equity,Equity,77.4
NOC,739.31,716.4,3.2,OPTIMAL,95,1.48,0.9,743.57,-0.57,,,,0.651,116.2,64.4,154.0,clean,71.6,CAUTION,-4.5,3,Parabolic,-1.93,5.92,33.56,XLI,equity,Equity,77.3
NORW,35.65,34.66,2.86,OPTIMAL,95,1.48,0.9,35.7,-0.15,,,,0.644,51.3,60.0,193.0,clean,76.8,CAUTION,-3.1,3,Parabolic,-1.25,3.75,21.13,XLI,index,Index,77.3
CNI,106.62,106.29,0.31,OPTIMAL,95,1.48,0.9,109.52,-2.65,,,,0.037,14.5,69.0,131.0,clean,65.9,CAUTION,-5.7,2,Sustained Uptrend,-3.76,3.12,8.52,XLRE,sector,Sector,77.2
KR,72.25,68.3,5.78,OPTIMAL,90,1.5,1.11,70.53,2.44,,,,0.307,70.4,59.7,196.0,clean,82.2,HEALTHY,-3.5,2,Sustained Uptrend,6.26,3.06,13.99,XLP,equity,Equity,77.1
DBA,26.68,26.0,2.65,OPTIMAL,95,1.48,0.9,26.32,1.39,,,,0.796,43.3,55.9,212.0,clean,80.7,HEALTHY,-0.6,1,Basing,2.16,3.63,1.08,DBA,commodity,Commodity,77.0
WWD,387.96,379.94,2.11,OPTIMAL,95,1.48,0.9,386.89,0.28,,,,0.015,-8.0,52.5,232.0,clean,84.5,HEALTHY,-3.8,3,Parabolic,0.77,-1.23,29.98,XLI,index,Index,77.0
DGX,201.53,201.04,0.25,OPTIMAL,95,1.48,0.9,205.92,-2.13,,,,0.081,-19.9,60.2,190.0,clean,75.1,CAUTION,-5.6,2,Sustained Uptrend,-3.32,5.38,10.84,XLRE,equity,Equity,76.8
CORN,18.51,17.7,4.55,OPTIMAL,95,1.48,0.9,18.08,2.39,,,,0.791,68.1,59.5,198.0,clean,75.5,CAUTION,-1.2,1,Basing,4.05,6.26,3.76,DBA,commodity,Commodity,76.7
ULS,82.4,76.57,7.62,OPTIMAL,90,1.5,1.11,82.37,0.04,,,,0.597,214.3,65.2,151.0,clean,74.6,CAUTION,-3.6,0,Deep Decline,1.63,14.13,5.82,,equity,Equity,76.7
EBAY,91.47,87.91,4.04,OPTIMAL,95,1.48,0.9,90.94,0.58,,,,0.717,171.1,52.6,231.0,clean,82.8,HEALTHY,-6.6,2,Sustained Uptrend,0.48,4.7,9.09,XLC,index,Index,76.5
PL,25.35,24.03,5.47,OPTIMAL,90,1.5,1.11,25.42,-0.26,,,,0.691,211.1,74.5,93.0,clean,63.0,CAUTION,-18.0,3,Parabolic,-2.5,5.54,95.75,XLI,equity,Equity,76.5
XEL,81.56,80.15,1.75,OPTIMAL,95,1.48,0.9,82.76,-1.46,,,,0.427,62.2,66.3,141.0,clean,66.7,CAUTION,-3.2,1,Basing,-1.79,6.71,7.69,XLU,equity,Equity,76.5
REMX,96.35,91.97,4.77,OPTIMAL,95,1.48,0.9,96.74,-0.41,,,,0.438,120.4,59.6,197.0,clean,73.2,CAUTION,-7.1,3,Parabolic,-1.54,8.58,31.25,IAU,index,Index,76.1
LINC,36.56,31.31,16.75,FAIR,55,1.67,1.01,36.17,1.07,,,,0.843,426.7,89.8,9.0,clean,84.2,HEALTHY,-3.4,3,Parabolic,1.69,38.11,67.93,TLT,equity,Equity,75.9
STIP,103.41,103.06,0.33,OPTIMAL,95,1.48,0.9,103.32,0.08,,,,0.815,7.1,54.3,221.0,clean,78.8,CAUTION,-0.2,1,Basing,0.25,0.41,0.78,LQD,bond,Bond,75.9
COST,993.37,990.6,0.28,OPTIMAL,95,1.48,0.9,999.59,-0.62,,,,0.069,13.0,50.0,242.0,clean,83.5,HEALTHY,-3.4,2,Sustained Uptrend,-1.33,-0.42,11.93,XLP,equity,Equity,75.8
KLAC,1476.51,1458.81,1.21,OPTIMAL,95,1.48,0.9,1464.5,0.82,,,,0.022,-18.8,65.5,147.0,clean,65.3,CAUTION,-12.8,3,Parabolic,0.04,2.52,20.57,QQQ,equity,Equity,75.8
TIP,111.14,111.09,0.04,OPTIMAL,95,1.48,0.9,111.46,-0.29,,,,0.198,3.9,53.9,227.0,clean,79.1,CAUTION,-0.8,1,Basing,-0.1,0.34,0.82,TLT,bond,Bond,75.8
REGN,778.14,774.82,0.43,OPTIMAL,95,1.48,0.9,775.92,0.29,,,,0.04,-12.1,55.0,215.0,clean,77.2,CAUTION,-5.2,2,Sustained Uptrend,-1.19,-0.27,10.65,XLV,equity,Equity,75.7
ROST,211.87,199.62,6.14,OPTIMAL,90,1.5,1.11,208.82,1.46,,,,0.815,130.0,74.4,94.0,clean,60.0,CAUTION,-2.3,3,Parabolic,-0.77,8.93,18.9,HYG,equity,Equity,75.5
ATI,158.15,146.78,7.74,OPTIMAL,90,1.5,1.11,159.23,-0.68,,,,0.484,163.9,63.2,167.0,clean,72.1,CAUTION,-5.9,3,Parabolic,-2.27,16.58,58.72,XLI,equity,Equity,75.2
GPRE,15.52,13.91,11.61,GOOD,60,1.52,-0.9,14.88,4.33,,,,0.313,127.0,83.4,26.0,clean,81.3,HEALTHY,-5.0,3,Parabolic,2.26,8.79,63.24,XLE,commodity,Commodity,74.6
BE,158.49,154.39,2.65,OPTIMAL,95,1.48,0.9,156.9,1.01,,,,0.063,68.0,54.4,219.0,clean,73.9,CAUTION,-12.4,3,Parabolic,-3.82,2.14,41.77,XLK,sector,Sector,74.5
AMAT,350.5,347.29,0.92,OPTIMAL,95,1.48,0.9,353.95,-0.97,,,,0.0,-1.6,57.4,206.0,clean,69.6,CAUTION,-11.5,3,Parabolic,-2.03,6.03,30.71,XLK,equity,Equity,74.2
DOW,34.13,31.27,9.15,OPTIMAL,90,1.5,1.11,32.38,5.42,,,,0.093,62.4,48.5,250.0,clean,85.8,HEALTHY,-4.5,3,Parabolic,5.53,6.39,49.3,XLB,sector,Sector,74.2
VICR,178.03,172.65,3.12,OPTIMAL,95,1.48,0.9,189.3,-5.95,,,,0.286,232.6,65.6,146.0,clean,60.0,CAUTION,-15.0,3,Parabolic,-12.38,11.94,80.4,VXUS,equity,Equity,74.2
FORM,92.01,90.19,2.01,OPTIMAL,95,1.48,0.9,92.6,-0.64,,,,0.146,-77.2,65.0,153.0,clean,60.0,CAUTION,-14.0,3,Parabolic,-0.64,-3.03,57.74,XLI,equity,Equity,74.0
TFPM,38.08,37.19,2.38,OPTIMAL,95,1.48,0.12,39.4,-3.34,,,,0.427,128.1,54.0,225.0,clean,72.8,CAUTION,-8.7,3,Parabolic,-3.03,6.7,17.68,IAU,miner,Miner,74.0
MPC,225.04,201.11,11.9,GOOD,50,1.52,-0.65,213.82,5.25,,,,0.525,143.1,82.7,31.0,clean,91.5,HEALTHY,-1.5,2,Sustained Uptrend,1.93,10.17,18.65,XLE,bond,Bond,73.9
HALFF,195.14,194.42,0.37,OPTIMAL,95,1.48,0.9,201.29,-3.05,,,,0.26,49.4,67.2,138.0,clean,56.6,CAUTION,-4.8,3,Parabolic,-4.81,6.89,20.4,,commodity,Commodity,73.8
CHAT,65.11,63.07,3.23,OPTIMAL,95,1.48,0.9,63.39,2.71,,,,0.001,3.5,47.0,256.0,overextended,80.0,HEALTHY,-2.6,1,Basing,4.18,3.86,4.21,XLK,index,Index,73.7
DBC,28.0,25.01,11.99,GOOD,60,1.52,-0.9,26.43,5.95,,,,0.881,199.1,75.1,86.0,clean,87.6,HEALTHY,-2.1,2,Sustained Uptrend,7.13,15.48,21.55,IAU,commodity,Commodity,73.6
SQM,76.84,73.99,3.86,OPTIMAL,95,1.48,0.9,74.03,3.79,,,,0.079,46.8,66.0,143.0,clean,57.6,CAUTION,-10.8,3,Parabolic,6.69,8.0,27.13,IAU,sector,Sector,73.6
VXZ,58.2,54.76,6.28,OPTIMAL,90,1.5,1.11,56.29,3.4,,,,0.777,91.7,60.5,189.0,clean,69.7,CAUTION,-1.8,1,Basing,5.84,9.85,5.15,,equity,Equity,73.6
FEIM,53.7,51.29,4.7,OPTIMAL,95,1.48,0.9,53.12,1.09,,,,0.655,212.6,54.6,218.0,clean,70.4,CAUTION,-12.6,3,Parabolic,-1.79,1.51,63.47,XLY,bond,Bond,73.5
WM,237.01,233.57,1.48,OPTIMAL,95,1.48,0.9,241.64,-1.91,,,,0.416,66.3,54.4,219.0,stalling,70.6,CAUTION,-4.5,2,Sustained Uptrend,-2.84,2.83,12.74,,equity,Equity,73.5
PLOW,43.33,42.4,2.19,OPTIMAL,95,1.48,0.9,44.93,-3.56,,,,0.352,103.9,61.4,180.0,clean,62.3,CAUTION,-8.1,3,Parabolic,-5.99,7.12,34.94,XLI,equity,Equity,73.4
EW,84.76,81.53,3.97,OPTIMAL,95,1.48,0.9,85.03,-0.31,,,,0.673,145.0,51.9,236.0,clean,72.8,CAUTION,-3.1,1,Basing,-0.54,10.36,0.52,SPY,equity,Equity,73.3
KGS,56.68,50.88,11.39,GOOD,60,1.52,-0.9,56.32,0.64,,,,0.76,198.6,74.4,94.0,clean,87.6,HEALTHY,-3.1,3,Parabolic,-2.54,10.75,56.4,,commodity,Commodity,73.3
LYB,67.27,57.35,17.3,FAIR,65,1.67,3.44,62.34,7.91,,,,0.601,231.0,72.5,106.0,clean,83.9,HEALTHY,-2.8,3,Parabolic,8.64,21.27,59.11,XLE,sector,Sector,73.3
PDBC,16.69,14.87,12.24,GOOD,60,1.52,-0.9,15.74,6.05,,,,0.881,202.6,74.9,88.0,clean,86.9,HEALTHY,-2.2,2,Sustained Uptrend,7.26,15.9,21.65,IAU,commodity,Commodity,73.3
IGLD,27.96,27.51,1.64,OPTIMAL,95,1.48,0.9,28.04,-0.25,,,,0.264,41.6,62.6,173.0,clean,60.0,CAUTION,-8.1,2,Sustained Uptrend,0.27,-0.48,12.44,IAU,index,Index,73.2
DTE,146.77,142.82,2.77,OPTIMAL,95,1.48,0.9,148.39,-1.09,,,,0.759,80.9,49.9,243.0,stalling,74.7,CAUTION,-5.1,2,Sustained Uptrend,-2.23,8.69,12.9,XLU,sector,Sector,73.1
EFXT,21.71,19.94,8.89,OPTIMAL,90,1.5,1.11,22.3,-2.66,,,,0.727,291.9,60.7,187.0,clean,67.9,CAUTION,-8.9,3,Parabolic,-4.02,18.7,51.71,XLI,commodity,Commodity,73.1
SMTOY,66.52,58.61,13.49,GOOD,55,1.52,-5.49,64.73,2.76,,,,0.375,184.4,90.2,8.0,clean,74.2,CAUTION,-8.0,3,Parabolic,0.05,21.39,50.09,VXUS,index,Index,73.1
PSA,300.76,297.05,1.25,OPTIMAL,95,1.48,0.9,307.03,-2.04,,,,0.582,57.5,43.7,266.0,clean,81.0,HEALTHY,-3.9,2,Sustained Uptrend,-3.22,4.11,11.58,XLRE,sector,Sector,72.8
VIXM,16.58,15.62,6.13,OPTIMAL,90,1.5,1.11,16.07,3.2,,,,0.787,93.6,60.2,190.0,clean,67.4,CAUTION,-2.6,1,Basing,5.47,9.73,4.8,,equity,Equity,72.8
REX,39.57,35.26,12.22,GOOD,60,1.52,-0.9,37.06,6.76,,,,0.721,178.6,68.9,132.0,clean,91.7,HEALTHY,-0.3,2,Sustained Uptrend,5.41,11.91,22.58,XLI,commodity,Commodity,72.6
ESE,268.55,265.7,1.07,OPTIMAL,95,1.48,0.9,275.09,-2.38,,,,0.02,-12.4,48.7,247.0,clean,73.9,CAUTION,-7.8,3,Parabolic,-4.28,-0.15,35.49,XLI,index,Index,72.5
CF,118.67,99.02,19.84,FAIR,65,1.67,3.44,107.79,10.09,ELEVATED,1.51,0.6,0.783,264.5,69.9,124.0,clean,84.0,HEALTHY,-2.5,3,Parabolic,13.33,24.99,53.6,XLE,sector,Sector,72.4
INSW,70.11,66.9,4.79,OPTIMAL,95,1.48,0.9,74.0,-5.26,,,,0.754,258.4,60.1,192.0,clean,60.0,CAUTION,-10.7,3,Parabolic,-7.07,14.9,35.85,XLV,commodity,Commodity,72.3
CEF,53.85,52.3,2.96,OPTIMAL,95,1.48,0.12,53.99,-0.26,,,,0.312,94.7,63.0,168.0,clean,56.3,CAUTION,-12.3,3,Parabolic,1.87,3.12,29.29,IAU,miner,Miner,72.2
FR,60.76,60.52,0.39,OPTIMAL,95,1.48,0.9,61.91,-1.86,,,,0.202,45.6,48.1,251.0,clean,73.8,CAUTION,-5.1,2,Sustained Uptrend,-2.71,1.91,5.87,XLRE,sector,Sector,72.2
KEYS,283.54,257.98,9.91,OPTIMAL,90,1.5,1.11,294.16,-3.61,,,,0.569,353.7,54.8,216.0,clean,71.8,CAUTION,-10.6,3,Parabolic,-5.78,20.18,35.26,XLI,equity,Equity,72.2
IMAX,39.49,37.94,4.08,OPTIMAL,95,1.48,0.9,40.91,-3.47,,,,0.531,172.4,58.9,201.0,clean,60.0,CAUTION,-8.5,2,Sustained Uptrend,-4.06,8.67,2.57,XLRE,bond,Bond,71.9
QSR,72.13,69.79,3.36,OPTIMAL,95,1.48,0.9,72.23,-0.14,,,,0.572,103.5,50.3,241.0,clean,69.9,CAUTION,-3.1,1,Basing,1.08,1.63,0.61,,index,Index,71.8
CP,83.43,83.07,0.43,OPTIMAL,95,1.48,0.9,85.84,-2.81,,,,0.068,21.9,52.4,233.0,clean,66.9,CAUTION,-6.7,2,Sustained Uptrend,-3.89,2.85,12.56,XLI,sector,Sector,71.7
SLGL,90.0,77.26,16.5,FAIR,55,1.67,1.01,87.03,3.41,,,,0.403,299.1,98.4,1.0,clean,60.0,CAUTION,-8.1,3,Parabolic,1.81,37.89,114.34,,equity,Equity,71.7
CMS,75.98,74.98,1.34,OPTIMAL,95,1.48,0.9,77.37,-1.79,,,,0.561,54.6,45.3,260.0,clean,74.8,CAUTION,-3.2,2,Sustained Uptrend,-2.74,4.34,7.74,XLU,equity,Equity,71.5
MTZ,302.21,274.63,10.04,GOOD,55,1.52,-5.49,297.79,1.48,,,,0.814,192.4,76.8,71.0,clean,84.7,HEALTHY,-2.6,3,Parabolic,-0.55,15.3,37.01,XLI,index,Index,71.5
SNDX,24.03,21.27,12.97,GOOD,75,1.52,1.24,22.38,7.37,,,,0.479,170.8,61.9,175.0,clean,78.5,CAUTION,-4.5,3,Parabolic,11.14,13.4,20.27,XLV,equity,Equity,71.5
HON,241.19,238.65,1.06,OPTIMAL,95,1.48,0.9,241.78,-0.25,,,,0.002,2.2,45.0,263.0,clean,74.8,CAUTION,-2.8,3,Parabolic,-1.94,0.56,25.63,XLRE,equity,Equity,71.4
RBKB,15.74,14.64,7.53,OPTIMAL,90,1.5,1.11,16.01,-1.69,,,,0.381,151.5,46.0,257.0,clean,78.5,CAUTION,-4.6,3,Parabolic,-4.26,29.55,32.27,XLP,equity,Equity,71.1
RCAT,15.79,13.24,19.3,FAIR,55,1.67,1.01,14.31,10.32,ELEVATED,1.51,0.6,0.74,376.3,81.0,46.0,clean,78.2,CAUTION,-15.9,3,Parabolic,7.2,15.17,90.93,IAU,equity,Equity,71.1
AEM,221.08,219.89,0.54,OPTIMAL,95,1.48,0.12,233.3,-5.24,,,,0.161,95.1,56.3,211.0,clean,60.0,CAUTION,-13.4,3,Parabolic,-5.01,5.36,34.22,IAU,miner,Miner,71.0
WEAT,22.81,21.59,5.66,OPTIMAL,90,1.5,1.11,22.46,1.56,,,,0.758,124.4,61.3,181.0,stalling,60.0,CAUTION,-4.0,2,Sustained Uptrend,4.68,10.46,10.3,DBA,commodity,Commodity,71.0
LNG,249.66,227.31,9.83,OPTIMAL,90,1.5,1.11,246.24,1.39,,,,0.831,215.2,60.9,185.0,clean,60.0,CAUTION,-3.7,2,Sustained Uptrend,0.27,15.77,24.33,XLE,commodity,Commodity,70.8
GSG,29.77,26.12,13.97,GOOD,60,1.52,-0.9,27.95,6.5,,,,0.856,243.6,76.9,68.0,clean,75.9,CAUTION,-6.1,2,Sustained Uptrend,7.51,18.61,27.99,XLE,commodity,Commodity,70.7
AMX,23.68,23.54,0.6,OPTIMAL,95,1.48,0.9,24.69,-4.08,,,,0.109,48.5,55.2,214.0,clean,60.0,CAUTION,-9.5,2,Sustained Uptrend,-5.69,6.91,10.4,VXUS,index,Index,70.6
PSLV,28.07,27.48,2.16,OPTIMAL,95,1.48,0.12,28.3,-0.82,,,,0.237,134.2,56.6,209.0,clean,58.3,CAUTION,-26.4,3,Parabolic,3.12,2.11,44.84,IAU,miner,Miner,70.5
RYCEY,17.61,17.58,0.17,OPTIMAL,95,1.48,0.9,17.86,-1.37,,,,0.009,11.6,54.7,217.0,clean,60.0,CAUTION,-7.2,2,Sustained Uptrend,-5.02,-0.79,16.62,VGK,index,Index,70.4
SLVO,100.18,93.48,7.16,OPTIMAL,90,1.5,0.12,98.33,1.88,,,,0.651,141.8,50.9,239.0,clean,69.6,CAUTION,-6.7,2,Sustained Uptrend,4.08,0.65,0.97,IAU,miner,Miner,70.2
ANAB,65.15,54.07,20.5,CAUTION,40,1.58,0.49,57.85,12.63,ELEVATED,1.51,0.6,0.55,173.5,86.5,15.0,overextended,85.9,HEALTHY,-2.3,3,Parabolic,7.6,30.43,46.37,VGK,equity,Equity,70.0
FAST,46.45,46.09,0.77,OPTIMAL,95,1.48,0.9,46.42,0.06,,,,0.052,12.8,34.9,277.0,clean,81.7,HEALTHY,-4.1,2,Sustained Uptrend,0.04,-0.15,13.84,XLI,sector,Sector,70.0
SRZN,26.82,25.31,5.97,OPTIMAL,90,1.5,1.11,27.48,-2.39,,,,0.619,192.6,40.5,272.0,clean,80.5,HEALTHY,-9.4,3,Parabolic,-6.03,21.14,31.02,QQQ,equity,Equity,69.8
TXG,20.37,19.98,1.96,OPTIMAL,95,1.48,0.9,21.75,-6.32,,,,0.467,228.4,53.2,229.0,clean,59.6,CAUTION,-13.5,3,Parabolic,-8.92,9.89,16.62,,equity,Equity,69.8
CGAU,18.87,18.74,0.72,OPTIMAL,95,1.48,0.12,19.48,-3.15,,,,0.038,30.2,52.4,233.0,clean,60.0,CAUTION,-10.9,3,Parabolic,-2.53,1.51,44.27,IAU,miner,Miner,69.6
TER,306.0,301.75,1.41,OPTIMAL,95,1.48,0.9,307.28,-0.42,,,,0.128,-69.2,45.9,258.0,clean,67.2,CAUTION,-11.3,3,Parabolic,0.26,-1.29,50.75,XLK,equity,Equity,69.5
WPM,147.77,147.35,0.29,OPTIMAL,95,1.48,0.12,153.73,-3.88,,,,0.12,65.1,52.1,235.0,clean,60.0,CAUTION,-10.8,3,Parabolic,-4.01,3.49,40.79,IAU,miner,Miner,69.5
GLW,133.17,131.87,0.99,OPTIMAL,95,1.48,0.9,140.8,-5.42,,,,0.032,54.4,51.3,238.0,clean,60.0,CAUTION,-17.9,3,Parabolic,-8.06,1.35,50.87,VXUS,equity,Equity,69.2
FRO,33.36,32.84,1.6,OPTIMAL,95,1.48,0.9,36.21,-7.87,,,,0.451,231.2,51.9,236.0,clean,57.9,CAUTION,-16.4,3,Parabolic,-8.05,14.64,41.9,,commodity,Commodity,68.8
ZYME,25.03,23.44,6.79,OPTIMAL,90,1.5,1.11,24.38,2.68,,,,0.743,130.5,54.2,222.0,clean,60.0,CAUTION,-10.4,2,Sustained Uptrend,-0.79,11.2,-5.23,,equity,Equity,68.5
AGI,49.02,46.29,5.89,OPTIMAL,90,1.5,0.12,51.62,-5.04,,,,0.51,218.2,54.0,225.0,clean,60.0,CAUTION,-11.5,3,Parabolic,-5.66,11.79,38.24,IAU,miner,Miner,68.4
VIAV,30.11,28.1,7.17,OPTIMAL,90,1.5,1.11,30.95,-2.7,,,,0.464,236.9,56.4,210.0,clean,56.9,CAUTION,-15.4,3,Parabolic,-7.61,9.02,61.97,XLI,equity,Equity,68.3
INTC,47.93,46.61,2.83,OPTIMAL,95,1.48,0.9,45.52,5.3,,,,0.037,-24.1,48.0,252.0,clean,60.0,CAUTION,-12.2,3,Parabolic,5.16,-4.6,18.93,XLK,equity,Equity,68.0
HYMC,42.45,41.49,2.33,OPTIMAL,95,1.48,0.12,46.0,-7.72,,,,0.298,315.1,48.6,248.0,clean,58.9,CAUTION,-27.7,3,Parabolic,-10.94,9.53,276.35,IAU,miner,Miner,67.9
PPTA,31.68,30.98,2.27,OPTIMAL,95,1.48,0.12,34.08,-7.05,,,,0.44,228.2,47.5,253.0,clean,60.0,CAUTION,-15.2,3,Parabolic,-7.37,4.48,25.41,IAU,miner,Miner,67.9
GRMN,235.06,228.34,2.94,OPTIMAL,95,1.48,0.9,246.84,-4.77,,,,0.443,201.7,33.4,279.0,clean,76.3,CAUTION,-8.5,2,Sustained Uptrend,-6.42,14.09,16.79,SPY,sector,Sector,67.8
OXY,55.0,49.59,10.92,GOOD,60,1.52,-0.9,53.66,2.5,,,,0.796,238.4,64.0,158.0,clean,81.0,HEALTHY,-2.4,3,Parabolic,2.59,17.87,32.98,XLE,commodity,Commodity,67.7
STNG,72.65,71.58,1.5,OPTIMAL,95,1.48,0.9,77.39,-6.13,,,,0.609,166.4,49.3,244.0,stalling,55.4,CAUTION,-11.2,3,Parabolic,-9.4,7.3,30.74,,index,Index,67.1
ABNB,132.16,127.79,3.42,OPTIMAL,95,1.48,0.9,134.21,-1.53,,,,0.738,173.3,34.7,278.0,clean,71.9,CAUTION,-6.5,2,Sustained Uptrend,-2.49,8.94,8.32,XLF,equity,Equity,67.0
NOPMF,18.7,16.87,10.83,GOOD,60,1.52,-0.9,19.29,-3.07,,,,0.562,350.6,70.9,110.0,clean,70.1,CAUTION,-13.1,3,Parabolic,-6.17,21.98,56.09,VXUS,commodity,Commodity,66.8
USAR,20.86,20.38,2.38,OPTIMAL,95,1.48,0.9,19.48,7.12,,,,0.014,-30.7,54.1,223.0,clean,48.4,WARNING,-34.9,3,Parabolic,10.34,-10.99,21.87,IAU,index,Index,66.7
SAM,234.09,231.61,1.07,OPTIMAL,95,1.48,0.9,229.52,1.99,,,,0.291,-81.0,43.8,265.0,clean,60.0,CAUTION,-8.2,2,Sustained Uptrend,0.8,-5.12,20.03,XLP,equity,Equity,66.6
COHR,253.06,240.52,5.21,OPTIMAL,90,1.5,1.11,262.35,-3.54,,,,0.47,249.3,48.6,248.0,clean,60.0,CAUTION,-15.7,3,Parabolic,-7.93,4.37,36.16,XLK,equity,Equity,66.5
